대여소그룹,대여소명,대여일자,대여건수
강동구,1011. LIGA 아파트 앞,201912,1333
강동구,1012. 서울 상운차량,201912,535
강동구,1013. 강동구청역 1번 출입구,201912,832
강동구,1014. 강동구평생학습관앞,201912,437
강동구,1015. 샛마을 근린공원,201912,431
강동구,1016. 해뜨는 주유소옆 리엔파크 109동앞,201912,248
강동구,1017. 맥도날드(길동),201912,706
강동구,1018. 둔촌 주공 GS 맞은편,201912,392
강동구,1019. 다성이즈빌아파트(호원대 대각선 맞은편),201912,1678
강동구,1020. 강동경찰서,201912,1386
강동구,1021. 강일동 리슈빌 빌딩앞,201912,530
강동구,1022. 길동 사거리(초소앞),201912,859
강동구,1023. 한국종합기술사옥 앞,201912,618
강동구,1024. 강동구청 앞,201912,922
강동구,1025. 상일초등학교,201912,123
강동구,1026. 대명초교 입구 교차로,201912,208
강동구,1027. 프라자 아파트 앞,201912,474
강동구,1028. 포레스 주상복합 빌딩,201912,581
강동구,1029. 롯데 시네마,201912,1004
강동구,1030. 미호 플랜트 앞,201912,551
강동구,1031. 올림픽로 836(아리수로),201912,209
강동구,1032. 선사고등학교,201912,198
강동구,1033. 고덕동 아남아파트,201912,340
강동구,1034. 고덕동 래미안 힐스테이트,201912,196
강동구,1035. 고덕역 4번출구,201912,957
강동구,1036. 고덕동 주양쇼핑,201912,353
강동구,1037. 강일리버파크 6단지,201912,55
강동구,1038. 강일 다솜 어린이 공원,201912,65
강동구,1039. 고덕초등학교,201912,54
강동구,1041. 묘곡초등학교,201912,202
강동구,1042. 강일리버파크 2~5단지,201912,159
강동구,1044. 굽은다리역,201912,1418
강동구,1047. 건강보험 강동지사kt,201912,672
강동구,1048. 동부기업(둔촌동),201912,675
강동구,1049. 강일리버파크 10단지,201912,301
강동구,1050. 둔촌역 3번 출입구,201912,1731
강동구,1051. 양지시장 (용성약국앞) 입구,201912,567
강동구,1052. 리싸이클시티,201912,140
강동구,1053. 동명근린공원 진입로 (아리수로),201912,187
강동구,1054. 말우물 어린이 공원,201912,90
강동구,1056. 강일리버파크 7~11단지,201912,115
강동구,1057. 능골근린공원,201912,205
강동구,1058. 고덕숲 아이파크 1,201912,17
강동구,1059. 래미안 강동팰리스(102동),201912,610
강동구,1060. 천일초교 사거리,201912,353
강동구,1061. 천호초교 입구 사거리(일주빌딩),201912,432
강동구,1062. 고덕숲 아이파크 2,201912,165
강동구,3539. 서원마을,201912,76
강북구,"1501. 미아역 3번,4번 출구 사이",201912,663
강북구,1503. 이디야 커피 수유역점 앞,201912,1356
강북구,1504. 다이소 삼양시장점,201912,230
강북구,1506. 강북문화예술회관,201912,531
강북구,1509. 서울북부수도사업소,201912,443
강북구,1510. 번동주공5단지 관리사무소 앞,201912,168
강북구,1511. 번동 금호어울림아파트102동앞,201912,113
강북구,1512. 강북중학교 앞,201912,362
강북구,1513. 강북구청 뒷편,201912,189
강북구,1514. 강북구청 사거리 버스정류소 앞,201912,851
강북구,1515. 송천동 주민센터,201912,334
강북구,1516. 우이초등학교 후문 옆,201912,275
강북구,1518. SK telecom(수유직영점) 앞,201912,324
강북구,1519. 세븐일레븐 수유장미원점 앞,201912,363
강북구,1520. 성실교회,201912,392
강북구,1522. 월드전기조명인테리어(우이동),201912,182
강북구,1525. 미아동 복합청사,201912,218
강북구,1526. 수유동 채선당앞,201912,350
강북구,1527. 미아역 1번 출구 뒤,201912,414
강북구,1528. 삼각산동 주민센터,201912,344
강북구,1529. 미아동 한국전력공사,201912,725
강북구,1530. 광산사거리,201912,564
강북구,1531. 미아사거리 1번 출구,201912,923
강북구,1532. 번3동 주민센터 교차로,201912,345
강북구,"1533. 번동 주공3, 4단지 교차로",201912,603
강북구,1534. 북서울 꿈의 숲 동문,201912,168
강북구,1535. 효성인텔리안 앞,201912,1077
강북구,1536. 번동 두산위브 101동 옆,201912,510
강북구,1537. 북한산 우이역,201912,254
강북구,1538. 솔밭공원역,201912,253
강북구,1539. 4.19민주묘지역,201912,439
강북구,1540. 가오리역,201912,419
강북구,1541. 삼양역,201912,214
강북구,1542. 삼양사거리역,201912,196
강북구,1543. 수유1동 주민센터,201912,338
강북구,1545. 솔샘역 2번 출구,201912,201
강북구,1546. 송천동우체국,201912,303
강북구,1547. 꿈의숲 롯데캐슬,201912,212
강북구,1548. 북서울 꿈의숲 서문,201912,204
강서구,1101. 개화동상사마을종점 버스정류장,201912,88
강서구,1102. 방화사거리 마을버스 버스정류장,201912,521
강서구,1103. 방화역 4번출구앞,201912,542
강서구,1105. 방화근린공원,201912,65
강서구,1106. 신방화사거리,201912,594
강서구,1108. 공항시장역 2번출구 뒤,201912,323
강서구,1109. 공항시장역 4번출구,201912,189
강서구,1110. 공항중학교앞,201912,331
강서구,1111. 마곡엠밸리6_7단지 마곡중학교,201912,501
강서구,1112. 마곡엠밸리4단지 정문,201912,1854
강서구,1113. 서남환경공원 버스정류장,201912,703
강서구,1114. 서남물재생센터 버스정류장,201912,79
강서구,1115. 등촌역 1번출구옆,201912,385
강서구,1117. 스타벅스앞,201912,1204
강서구,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),201912,1269
강서구,1119. 염창동 한마음아파트앞(염창동 빛나는 음악학원앞),201912,705
강서구,1120. 대림경동아파트앞,201912,666
강서구,1121. 가양레포츠센터앞,201912,581
강서구,1122. 황금내근린공원,201912,162
강서구,1124. 발산역 6번출구옆(다이소앞),201912,1426
강서구,1125. 명덕고교입구(영종빌딩),201912,968
강서구,1126. 우장산역 1번출구옆(우장산아이파크105동앞),201912,687
강서구,1127. 화곡역(에이스정형외과앞) 버스정류장,201912,595
강서구,1128. 화곡역 6번출구,201912,407
강서구,1129. 화곡역 1번 출구 앞,201912,544
강서구,1130. 화곡본동시장 버스정류장,201912,172
강서구,1131. 꿈돌이공원 앞,201912,755
강서구,1132. 등촌역 7번출구,201912,615
강서구,1135. 강서구의회,201912,580
강서구,1136. 등촌2파출소,201912,384
강서구,1137. 등촌2동주민센터,201912,188
강서구,1139. 용문사 버스정류장,201912,514
강서구,1140. 목동사거리 버스정류장,201912,600
강서구,1141. 곰달래 문화복지센터 1-1,201912,510
강서구,1145. 곰달래 문화복지센터 1-2,201912,423
강서구,1146. 곰달래사거리,201912,570
강서구,1148. 볏골공원,201912,332
강서구,1149. 신방화역환승주차장,201912,1462
강서구,1150. 송정역 1번출구,201912,971
강서구,1151. 마곡역1번출구,201912,849
강서구,1152. 마곡역교차로,201912,724
강서구,"1153. 발산역 1번, 9번 인근 대여소",201912,2319
강서구,1155. 기쁜우리복지관,201912,678
강서구,1157. 강서구청,201912,781
강서구,1158. 가양역 8번출구,201912,1791
강서구,1159. 서서울모터리움앞,201912,601
강서구,1160. 양천향교역 7번출구앞,201912,1853
강서구,1161. 강서면허시험장앞,201912,223
강서구,1162. 공항초등학교건너편,201912,785
강서구,1163. 방화동강서기동대앞,201912,611
강서구,1165. 마곡중학교 후문,201912,453
강서구,1166. 강서구립등빛도서관,201912,1348
강서구,1167. 마곡수명산파크3단지 교차로,201912,1423
강서구,1168. 마곡엠밸리10단지 앞,201912,767
강서구,1169. 염창역 1번 출구,201912,566
강서구,1170. 강서구보건소 (삼성디지털 프라자),201912,467
강서구,1171. 염창동 새마을금고 건너편 (모닝글로리),201912,626
강서구,1172. 가양3동 주민센터,201912,610
강서구,1173. 강서구청사거리(SH타워),201912,1180
강서구,1174. 강서구청사거리(부민병원),201912,486
강서구,1175. 대한항공 인력개발센터,201912,394
강서구,1177. 수명중?고교,201912,585
강서구,1178. 개화산역 2번 출구,201912,275
강서구,1180. 마곡엠밸리 15단지(1502동) 건너편,201912,646
강서구,1181. 농수산식품공사 (강서지사),201912,212
강서구,1182. KBS 스포츠월드,201912,1016
강서구,1183. KC 대학교,201912,94
강서구,1184. 마곡13단지,201912,916
강서구,1185. 등촌9단지,201912,553
강서구,1186. 송정중학교,201912,517
강서구,1187. 강서수산물도매시장,201912,313
강서구,1188. 롯데중앙연구소,201912,228
강서구,1190. 마곡역 교차로(2번출구),201912,536
강서구,1191. 마곡역 교차로(NH농협),201912,1343
강서구,1192. 마곡수명산파크 209동 건너편,201912,730
강서구,1193. 마곡센트럴타워 1차,201912,945
강서구,1194. 센서텍㈜,201912,527
강서구,1195. 코오롱One&Only타워,201912,949
강서구,1196. 서울식물원(문화센터) 건너편,201912,363
강서구,1197. 엘펠리체 호텔 건너편,201912,1417
강서구,1198. LG 사이언스파크,201912,603
강서구,1199. 우장산역 3번출구,201912,557
강서구,1200. 개화광역환승센터,201912,139
강서구,2701. 마곡나루역 5번출구 뒤편,201912,3628
강서구,2702. 마곡 엠밸리2단지,201912,523
관악구,2102. 봉림교 교통섬,201912,2340
관악구,2103. 신림동 우방아파트,201912,754
관악구,2104. 사당역 5번출구,201912,553
관악구,2105. 미성동 신림체육센터,201912,568
관악구,2106. 난곡 새마을금고,201912,944
관악구,2107. 도림천 신화교,201912,1069
관악구,2108. 은천치안센터,201912,540
관악구,2109. 은천로입구 가로공원,201912,881
관악구,2110. 조원동 미성아파트,201912,488
관악구,2111. 서울대입구역 1번출구,201912,453
관악구,2112. 서울대입구역 마에스트로,201912,401
관악구,2113. 관악동작견인차량보관소,201912,528
관악구,2115. 관악농협농산물백화점,201912,529
관악구,2116. 에이스에이존빌딩,201912,274
관악구,2119. 중앙동 동진빌딩,201912,480
관악구,2122. 낙성대로 입구,201912,458
관악구,2127. 보성운수차고지 맞은편,201912,160
관악구,2128. 관악구청교차로,201912,213
관악구,2129. 낙성대 과학전시관,201912,244
관악구,2130. 영어마을 관악캠프,201912,80
관악구,2135. 신림역 5번출구,201912,911
관악구,2136. 신림역 8번출구,201912,1013
관악구,2137. KT&G 관악지점,201912,313
관악구,2139. 서울신성초등학교,201912,648
관악구,2140. 신림1교 교차로,201912,970
관악구,2141. 미림여고입구 교차로,201912,93
관악구,2143. 서울산업정보학교,201912,188
관악구,2144. 난우길입구,201912,252
관악구,2145. 은천초등학교 육교,201912,419
관악구,2148. 낙성대역 3번출구 뒤,201912,348
관악구,2156. 농협 관악문성지점,201912,468
관악구,2159. 인헌초교,201912,130
관악구,2160. 관악구 보건소,201912,195
관악구,2164. 관악우체국,201912,492
관악구,2165. JK장평타워,201912,174
관악구,2167. 낙성대역 1번출구,201912,229
관악구,2169. 봉천역 2번출구,201912,691
관악구,2170. 조원동서울본병원,201912,435
관악구,2171. 서울대입구역 5번출구,201912,613
관악구,2172. 나들목공원,201912,375
관악구,2173. 당곡사거리,201912,1671
관악구,2174. 삼성디지털프라자관악점,201912,354
관악구,2175. 신림동걷고싶은문화의거리입구,201912,151
관악구,2176. 보라매공원 보도육교,201912,526
관악구,2177. 신대방역 2번 출구,201912,2082
관악구,2178. 서울대학교 정문,201912,294
관악구,2179. 양녕로 입구,201912,399
관악구,2180. 신림동주민센터,201912,390
관악구,2183. 동방1교,201912,2060
관악구,2184. 구암초등학교 버스정류장,201912,104
관악구,2185. 대학동 고시촌,201912,602
광진구,3500. 군자역2번출구,201912,884
광진구,3501. 광진구청 앞,201912,1285
광진구,3502. 중곡역 1번출구,201912,502
광진구,3503. 광진유진스웰,201912,95
광진구,3504. 원일교회,201912,1035
광진구,3505. 신양초교앞 교차로,201912,685
광진구,3506. 영동대교 북단,201912,687
광진구,3507. 어린이회관,201912,530
광진구,3508. 화양사거리,201912,1359
광진구,3509. 세종사이버대학교,201912,1782
광진구,3510. 중곡SK아파트앞,201912,294
광진구,3516. 구의아리수정수센터앞,201912,617
광진구,3517. 용마사거리,201912,878
광진구,3518. 군자역 7번출구뒤,201912,1818
광진구,3520. 광진경찰서,201912,1029
광진구,3521. 현대홈타운 뒷길,201912,208
광진구,3523. 건국대학교 과학관(이과대) 앞,201912,722
광진구,3524. 세종대학교,201912,290
광진구,3528. 광진정보도서관,201912,532
광진구,3529. 어린이대공원정문,201912,486
광진구,3533. 건대입구역 사거리(롯데백화점),201912,2524
광진구,3534. 건대입구역 5번출구 뒤,201912,1518
광진구,3535. 중곡사거리(국민은행),201912,1091
광진구,3536. 중앙농협(자양동),201912,1054
광진구,3537. 아차산 휴먼시아 아파트 옆,201912,358
광진구,3541. 커먼그라운드,201912,1774
광진구,3542. 래미안 구의파크 스위트,201912,939
광진구,3543. 세종대학교(학술정보원),201912,7
광진구,500. 어린이대공원역 3번출구 앞,201912,1513
광진구,501. 광진구의회 앞,201912,1076
광진구,502. 뚝섬유원지역 1번출구 앞,201912,2125
광진구,504. 신자초교입구교차로,201912,1329
광진구,505. 자양사거리 광진아크로텔 앞,201912,2039
광진구,515. 광양중학교 앞,201912,388
광진구,516. 광진메디칼 앞,201912,685
광진구,539. 군자교교차로,201912,548
광진구,540. 군자역 7번출구 베스트샵 앞,201912,933
광진구,542. 강변역 4번출구 뒤,201912,638
광진구,543. 구의공원(테크노마트 앞),201912,768
광진구,544. 광남중학교,201912,331
광진구,546. 잠실대교북단 교차로,201912,879
광진구,548. 자양나들목,201912,992
광진구,549. 아차산역 3번출구,201912,879
광진구,551. 구의삼성쉐르빌 앞,201912,1376
광진구,552. 대림아크로리버 앞,201912,318
광진구,553. 중곡 성원APT 앞,201912,337
광진구,555. 구의3동주민센터,201912,381
광진구,571. 어린이대공원역6번출구,201912,877
광진구,572. 국립정신 건강센터 앞,201912,290
광진구,573. 구의문주차장 앞,201912,993
광진구,574. 아차산역4번출구,201912,1091
광진구,575. 중앙농협 중곡지점,201912,161
광진구,576. 광나루역 3번 출구,201912,676
광진구,577. 광진청소년수련관,201912,724
광진구,584. 광진광장 교통섬,201912,1385
광진구,588. 뚝섬 유원지역,201912,850
광진구,590. 건국대학교 (입학정보관),201912,2092
광진구,591. 건국대학교 (행정관),201912,486
광진구,592. 건국대학교 학생회관,201912,1458
광진구,593.자양중앙나들목,201912,980
구로구,1901. 신도림동주민센터 앞,201912,494
구로구,1904. 도림천역 1번 출구 앞,201912,690
구로구,1906. 신도림역 1번 출구 앞,201912,1972
구로구,1907. 구일우성(아) 육교 밑,201912,440
구로구,1908. 해원리바파크 육교 밑,201912,738
구로구,1910. 낙원교회 맞은편,201912,168
구로구,1911. 구로디지털단지역 앞,201912,2303
구로구,1912. 한신휴아파트 앞,201912,693
구로구,1913. 구로리공원,201912,269
구로구,1914. 대림역4번출구,201912,734
구로구,1916. 구로중학교앞,201912,165
구로구,1920. 서울미래초등학교 사거리,201912,519
구로구,1924. 삼부르네상스파크빌,201912,318
구로구,1925. 동양미래대학교 정문 옆,201912,1219
구로구,1928. 고척스카이돔구장 광장,201912,512
구로구,1929. 고척근린공원 고척도서관 앞,201912,382
구로구,1930. 개봉지구대 개봉치안센터,201912,242
구로구,1931. 개봉역(북측광장),201912,542
구로구,1933. 개봉푸르지오아파트 상가,201912,427
구로구,1936. 개봉역 1번 출구 자전거보관서쪽,201912,213
구로구,1937. 한진아파트 입구,201912,250
구로구,1941. 오류동역 2번출구,201912,447
구로구,1943. 온수역 북측,201912,114
구로구,1946. 구로역 광장,201912,767
구로구,1951. 천왕이펜하우스 4단지 상가 앞,201912,137
구로구,1952. 천왕연지타운2단지 앞,201912,360
구로구,1953. 천왕역 4번출구 뒤,201912,261
구로구,1955. 디지털입구 교차로,201912,1107
구로구,1956. 도야미리숯불갈비 앞,201912,418
구로구,1957. 구일고등학교 정문,201912,583
구로구,1958. 강서수도사업소민원센터,201912,460
구로구,1959. 구로구의회 앞,201912,500
구로구,1960. 화광신문사 앞,201912,866
구로구,1961. 신도림테크노근린공원,201912,1600
구로구,1962. 가리봉동주민센터,201912,573
구로구,1964. 원메디타운 앞,201912,443
구로구,1965. 삼환로즈빌아파트 105동 옆,201912,294
구로구,1966. 한마을아파트 정문상가,201912,455
구로구,1967. 참새공원(백곡경노당),201912,120
구로구,1968. 동인오피스텔 건너편 소공원,201912,158
구로구,1969. 궁동생태공원,201912,30
구로구,1971. 오정초교 앞 보도육교,201912,105
구로구,1973. 오리로와 서해안도로 교차로 앞,201912,137
구로구,1974. 신도림2차e편한세상아파트 203동 앞,201912,499
구로구,1975. 대림역 1번 출입구 밑,201912,531
구로구,1976. 남구로역 5번 출입구 앞,201912,210
구로구,1977. 천왕역 1번 출입구 앞,201912,401
구로구,1979. 구로1동우체국 앞,201912,138
구로구,1981. 천왕이펜하우스5단지 앞,201912,306
구로구,1983. 구로동롯데아파트,201912,600
구로구,1984. 구로구청,201912,556
구로구,1985. 구로도서관,201912,1298
구로구,1986. 태평양물산빌딩,201912,1007
구로구,1987. 개봉아이파크아파트 앞,201912,471
구로구,1988. 고척LIGA아파트 앞,201912,860
구로구,1991. 오류동역 맞은편,201912,422
구로구,1992. 구로구배드민턴실내체육관 앞,201912,97
구로구,1993. 금강수목원아파트 앞,201912,178
구로구,1994. 삼성전자 물류센터 앞,201912,443
구로구,1996. 구일역 1번 출입구 앞,201912,351
구로구,1998. 고척교 교차로,201912,376
구로구,1999. 수궁동 성당 주변,201912,106
구로구,2000. 신도림4차 e편한세상 아파트 1109동 앞,201912,467
구로구,2801. 대륭포스트타워1차,201912,593
금천구,1804. 독산역 2번출구 자전거주차장,201912,561
금천구,1805. 서울디지털운동장 앞,201912,498
금천구,1806. 에이스하이엔드타워9차 앞,201912,362
금천구,1808. 에이스하이엔드타워8차 앞,201912,479
금천구,1809. LG전자 별관동(호서대 벤처타워 맞은편),201912,274
금천구,1812. 갑을그레이트밸리 앞,201912,265
금천구,1814. 두산위브아파트 옆 상가건물 앞,201912,377
금천구,1816. 금천폭포공원 앞,201912,97
금천구,1819. 금천구청 앞 자전거거치대,201912,265
금천구,1820. 신한은행 시흥대로금융센터지점,201912,96
금천구,1821. 홈플러스 시흥점 맞은편 다비치안경 앞,201912,286
금천구,1822. 서울 시흥동우체국 앞,201912,320
금천구,1823. 상신정비공업 앞,201912,289
금천구,1824. 독산근린공원 입구,201912,492
금천구,1825. 한신아파트 앞 육교 아래,201912,160
금천구,1826. 한신코아 앞,201912,300
금천구,1827. 독산보도육교 앞 자전거 보관소,201912,673
금천구,1828. 한양수자인아파트 앞,201912,342
금천구,1829. 홈플러스 금천점 앞,201912,481
금천구,1830. 빅마켓 금천점 앞,201912,490
금천구,1831. 메이퀸웨딩컨벤션 앞,201912,200
금천구,1833. 독산역 1번출구 앞 자전거보관소,201912,695
금천구,1834. 월드메르디앙 벤처센터 2차,201912,743
금천구,1835. STX V타워,201912,411
금천구,1836. 금천구립 독산도서관,201912,90
금천구,1839. 수출의 다리 아래,201912,559
금천구,1840. 솔브레인이엔지 뒤편,201912,215
금천구,1841. 가산동 주민센터,201912,449
금천구,1842. 한울중학교,201912,145
금천구,1843. 독산고등학교,201912,337
금천구,1845. 롯데캐슬골드파크1차 서문,201912,238
금천구,1846. 롯데캐슬골드파크1차 동문,201912,498
금천구,1847. 독산주공 14단지 버스정류소,201912,87
금천구,1848. 벽산 디지털밸리 5차,201912,428
금천구,1849. 대륭포스트타워5차,201912,164
금천구,1850. 코오롱테크노밸리,201912,325
금천구,1851. 가산디지털단지 7번출구,201912,899
금천구,1852. 혜명양로원 담장 옆,201912,153
금천구,1853. 서울디자인직업전문학교 앞,201912,154
금천구,1854. 가산아네스트 오피스텔 앞,201912,225
금천구,1855. 성지아파트 옆 도로변,201912,74
금천구,1856. 모두의학교,201912,363
금천구,1857. 주공14단지,201912,204
금천구,1858. 석수역1번출구 앞 (SK주유소),201912,74
금천구,1859. 대륭테크노타운 18차,201912,245
노원구,1601. 석계역 문화광장 내 자전거 보관소,201912,1315
노원구,1602. 광운대역 앞,201912,606
노원구,1603. 롯데캐슬 102동 코너(월계주유소건너),201912,596
노원구,1605. 헬스케어,201912,468
노원구,1606. 태릉입구역 3번출구,201912,498
노원구,1608. 공릉역 1번 출구 앞,201912,1469
노원구,1610. 화랑대역 2번출구 앞,201912,905
노원구,1611. 과기대 입구(우),201912,1163
노원구,1616. 하계2동 공항버스정류장 옆,201912,1333
노원구,1617. 하계동 중평어린이공원 앞,201912,907
노원구,1619. 중계동 하나프라자빌딩 앞(중1-1),201912,990
노원구,1620. 중계동 노원구민체육센터 옆(중1-2),201912,843
노원구,1623. 노원 구민회관,201912,1107
노원구,1625. 상계역(4번출구),201912,1776
노원구,1628. 노일초등학교 앞,201912,307
노원구,1630. 수연빌딩 앞,201912,510
노원구,1634. 당고개공원 대여소,201912,557
노원구,1635. 상계3.4동 주민센터 대여소,201912,162
노원구,1636. 백병원 사거리 농협은행 앞,201912,1408
노원구,1637. KT 노원점 건물 앞,201912,1497
노원구,1639. 희성오피앙,201912,334
노원구,1640. 한내근린공원 북측,201912,409
노원구,1641. 한내근린공원 남측,201912,204
노원구,1642. 서울여대 남문,201912,308
노원구,1643. 태릉입구역 8번출구,201912,616
노원구,1646. 삼육대 입구,201912,140
노원구,1650. 중계근린공원내,201912,970
노원구,1651. 맥도날드 상계점 앞,201912,400
노원구,1652. 파르코 앞,201912,182
노원구,1653. 노원역1번출구,201912,1556
노원구,1654. 당고개입구 오거리,201912,84
노원구,1655. 공릉1단지아파트,201912,865
노원구,1656. 중앙하이츠 아파트 입구,201912,1083
노원구,1657. 노원구청,201912,418
노원구,1659. 중계동 을지중학교,201912,393
노원구,1660. 서울시립과학관,201912,332
노원구,1661. 당현천근린공원,201912,482
노원구,1662. 노원역7번출구,201912,728
노원구,1663. 동해문화예술관앞,201912,1319
노원구,1664. 노해근린공원내,201912,118
노원구,1665. 양지근린공원앞,201912,397
노원구,1666. 노원소방서인근,201912,648
노원구,1667. 중계중학교,201912,682
노원구,1668. 중계역 6번출구,201912,1337
노원구,1669. 중계역 3번출구,201912,871
노원구,1670. 노원경찰서교차로,201912,774
노원구,1671. 인덕대학교,201912,528
노원구,1672. 상계동수락리버시티,201912,392
노원구,1673. 노원역 5번출구,201912,1561
노원구,1674. 서울북부고용센터앞,201912,698
노원구,1675. 월계문화체육센터,201912,187
노원구,1677. 육군사관학교 앞,201912,240
노원구,1678. 성서대학교 밀알관,201912,235
